,Censo,Cuadro,Provincia,Departamento,Link,Unidad de registro,Indicador,Valor
10639,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,EAP,"200,1 - 500",10.0
10640,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,EAP,"500,1 - 1.000",-1.0
10641,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,EAP,"1.000,1 y mas",-1.0
10642,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,Total,27569.5
10643,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,Hasta 5,410.6
10644,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"5,1 - 10",327.9
10645,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"10,1 - 25",827.7
10646,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"25,1 - 50",420.9
10647,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"50,1 - 100",901.7
10648,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"100,1 - 200",894.8
10649,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"200,1 - 500",2922.4
10650,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"500,1 - 1.000",-1.0
10651,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Calingasta,70021,Hectáreas,"1.000,1 y mas",-1.0
10652,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,Total,0.0
10653,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,Hasta 5,0.0
10654,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"5,1 - 10",0.0
10655,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"10,1 - 25",0.0
10656,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"25,1 - 50",0.0
10657,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"50,1 - 100",0.0
10658,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"100,1 - 200",0.0
10659,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"200,1 - 500",0.0
10660,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"500,1 - 1.000",0.0
10661,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,EAP,"1.000,1 y mas",0.0
10662,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,Total,0.0
10663,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,Hasta 5,0.0
10664,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"5,1 - 10",0.0
10665,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"10,1 - 25",0.0
10666,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"25,1 - 50",0.0
10667,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"50,1 - 100",0.0
10668,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"100,1 - 200",0.0
10669,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"200,1 - 500",0.0
10670,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"500,1 - 1.000",0.0
10671,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Capital,70028,Hectáreas,"1.000,1 y mas",0.0
10672,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,Total,435.0
10673,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,Hasta 5,140.0
10674,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"5,1 - 10",73.0
10675,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"10,1 - 25",109.0
10676,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"25,1 - 50",55.0
10677,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"50,1 - 100",33.0
10678,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"100,1 - 200",15.0
10679,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"200,1 - 500",6.0
10680,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"500,1 - 1.000",0.0
10681,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,EAP,"1.000,1 y mas",4.0
10682,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,Total,36224.1
10683,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,Hasta 5,366.4
10684,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"5,1 - 10",540.9
10685,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"10,1 - 25",1740.5
10686,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"25,1 - 50",1820.5
10687,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"50,1 - 100",2492.5
10688,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"100,1 - 200",2312.8
10689,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"200,1 - 500",1870.5
10690,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"500,1 - 1.000",0.0
10691,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Caucete,70035,Hectáreas,"1.000,1 y mas",25079.8
10692,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,Total,202.0
10693,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,Hasta 5,115.0
10694,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"5,1 - 10",30.0
10695,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"10,1 - 25",33.0
10696,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"25,1 - 50",16.0
10697,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"50,1 - 100",4.0
10698,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"100,1 - 200",4.0
10699,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"200,1 - 500",0.0
10700,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"500,1 - 1.000",0.0
10701,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,EAP,"1.000,1 y mas",0.0
10702,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,Total,2346.4
10703,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,Hasta 5,283.6
10704,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"5,1 - 10",218.2
10705,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"10,1 - 25",518.0
10706,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"25,1 - 50",609.4
10707,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"50,1 - 100",280.6
10708,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"100,1 - 200",436.2
10709,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"200,1 - 500",0.0
10710,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"500,1 - 1.000",0.0
10711,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Chimbas,70042,Hectáreas,"1.000,1 y mas",0.0
10712,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,Total,143.0
10713,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,Hasta 5,72.0
10714,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"5,1 - 10",17.0
10715,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"10,1 - 25",21.0
10716,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"25,1 - 50",-1.0
10717,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"50,1 - 100",5.0
10718,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"100,1 - 200",9.0
10719,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"200,1 - 500",-1.0
10720,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"500,1 - 1.000",0.0
10721,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,EAP,"1.000,1 y mas",-1.0
10722,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,Total,11900.5
10723,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,Hasta 5,179.2
10724,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"5,1 - 10",125.5
10725,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"10,1 - 25",358.5
10726,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"25,1 - 50",-1.0
10727,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"50,1 - 100",332.2
10728,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"100,1 - 200",1376.8
10729,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"200,1 - 500",-1.0
10730,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"500,1 - 1.000",0.0
10731,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Iglesia,70049,Hectáreas,"1.000,1 y mas",-1.0
10732,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,Total,527.0
10733,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,Hasta 5,222.0
10734,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"5,1 - 10",122.0
10735,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"10,1 - 25",95.0
10736,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"25,1 - 50",43.0
10737,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"50,1 - 100",25.0
10738,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"100,1 - 200",10.0
10739,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"200,1 - 500",6.0
10740,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"500,1 - 1.000",0.0
10741,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,EAP,"1.000,1 y mas",4.0
10742,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,Total,56088.5
10743,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,Hasta 5,520.0
10744,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"5,1 - 10",927.0
10745,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"10,1 - 25",1485.1
10746,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"25,1 - 50",1539.4
10747,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"50,1 - 100",1788.9
10748,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"100,1 - 200",1313.4
10749,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"200,1 - 500",2102.5
10750,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"500,1 - 1.000",0.0
10751,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Jachal,70056,Hectáreas,"1.000,1 y mas",46412.0
10752,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,Total,148.0
10753,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,Hasta 5,24.0
10754,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"5,1 - 10",19.0
10755,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"10,1 - 25",21.0
10756,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"25,1 - 50",33.0
10757,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"50,1 - 100",27.0
10758,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"100,1 - 200",16.0
10759,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"200,1 - 500",8.0
10760,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"500,1 - 1.000",0.0
10761,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,EAP,"1.000,1 y mas",0.0
10762,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,Total,8208.8
10763,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,Hasta 5,38.1
10764,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"5,1 - 10",138.0
10765,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"10,1 - 25",375.6
10766,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"25,1 - 50",1154.2
10767,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"50,1 - 100",1811.9
10768,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"100,1 - 200",2051.3
10769,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"200,1 - 500",2639.4
10770,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"500,1 - 1.000",0.0
10771,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,9 de julio,70063,Hectáreas,"1.000,1 y mas",0.0
10772,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Pocito,70070,EAP,Total,537.0
10773,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Pocito,70070,EAP,Hasta 5,170.0
10774,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Pocito,70070,EAP,"5,1 - 10",136.0
10775,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Pocito,70070,EAP,"10,1 - 25",127.0
10776,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",San Juan,Pocito,70070,EAP,"25,1 - 50",51.0
